Exporting 96.120.37.81...
1: 10.1.10.1 (6ms)  10.1.10.1 (4ms)  10.1.10.1 (4ms)
2: 96.120.37.81 (44ms)  *  96.120.37.81 (18ms)
source,destination,trace,ttl,query,query_result,addr,rtt,hop_mean_ms,hop_median_ms,city,country,country_code,country_code_iso3,country_capital,region,region_code,latitude,longitude,timezone,utc_offset,asn,org
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,6,2,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,6,3,success,68.86.165.113,16,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,7,1,success,96.110.5.142,13,13,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,7,2,success,96.110.5.142,14,13,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,7,3,success,96.110.5.142,14,13,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,8,1,success,96.110.45.77,14,14,14,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,8,2,success,96.110.45.69,15,14,14,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,8,3,success,96.110.45.73,13,14,14,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,9,1,success,96.110.33.154,15,15,15,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,9,2,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,9,3,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,10,1,success,96.110.33.150,22,18,18,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,10,2,success,96.110.33.158,15,18,18,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,10,3,timeout,,,18,18,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,11,1,success,96.110.33.150,19,17,17,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,11,2,timeout,,,17,17,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,11,3,success,96.110.33.154,15,17,17,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,12,1,success,96.110.33.150,15,15,15,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,12,2,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,12,3,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,13,1,success,96.110.33.154,15,15,15,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,13,2,success,96.110.33.158,15,15,15,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,13,3,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,14,1,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,14,2,success,96.110.33.146,15,15,15,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,78ba2988-3834-4e8a-8c5c-9304870ab49b,14,3,timeout,,,15,15,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,1,1,success,10.1.10.1,5,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,1,2,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,1,3,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,2,1,success,96.120.37.81,16,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,2,2,success,96.120.37.81,12,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,2,3,success,96.120.37.81,12,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,3,1,success,96.110.138.113,13,16,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,3,2,success,96.110.138.113,22,16,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,3,3,success,96.110.138.113,14,16,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,4,1,success,68.87.162.2,11,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,4,2,success,68.87.162.2,14,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,4,3,success,68.87.162.2,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,5,1,success,96.108.23.141,13,16,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,5,2,success,96.108.23.141,11,16,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,5,3,success,96.108.23.141,24,16,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,6,1,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,6,2,success,68.86.165.113,16,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,6,3,success,68.86.165.113,13,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,7,1,success,96.110.5.142,26,21,20,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,7,2,success,96.110.5.142,20,21,20,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,7,3,success,96.110.5.142,16,21,20,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,8,1,success,96.110.45.77,19,17,18,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,8,2,success,96.110.45.65,15,17,18,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,8,3,success,96.110.45.77,18,17,18,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,9,1,timeout,,,19,19,,,,,,,,,,,,,
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,9,2,success,96.110.33.154,22,19,19,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.146,d86190f9-4e04-41b2-ac97-7297a2ee14ae,9,3,success,96.110.33.146,16,19,19,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
Exporting 66.208.233.242...
1: 10.1.10.1 (4ms)  10.1.10.1 (3ms)  10.1.10.1 (3ms)
2: 96.120.37.81 (11ms)  96.120.37.81 (11ms)  96.120.37.81 (12ms)
3: 96.110.138.53 (12ms)  96.110.138.53 (14ms)  96.110.138.53 (11ms)
4: 96.108.23.141 (13ms)  96.108.23.141 (12ms)  96.108.23.141 (12ms)
5: 68.86.165.113 (14ms)  68.86.165.113 (14ms)  68.86.165.113 (14ms)
6: 96.110.5.142 (28ms)  96.110.5.142 (14ms)  96.110.5.142 (23ms)
7: 96.110.45.65 (16ms)  96.110.45.73 (14ms)  96.110.45.69 (17ms)
8: 96.110.33.146 (16ms)  96.110.33.154 (16ms)  96.110.33.150 (15ms)
9: 66.208.233.242 (14ms)  66.208.233.242 (23ms)  66.208.233.242 (13ms)
source,destination,trace,ttl,query,query_result,addr,rtt,hop_mean_ms,hop_median_ms,city,country,country_code,country_code_iso3,country_capital,region,region_code,latitude,longitude,timezone,utc_offset,asn,org
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,1,1,success,10.1.10.1,4,3,3,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,1,2,success,10.1.10.1,3,3,3,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,1,3,success,10.1.10.1,3,3,3,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,2,1,success,96.120.37.81,11,11,11,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,2,2,success,96.120.37.81,11,11,11,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,2,3,success,96.120.37.81,12,11,11,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,3,1,success,96.110.138.53,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,3,2,success,96.110.138.53,14,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,3,3,success,96.110.138.53,11,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,4,1,success,96.108.23.141,13,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,4,2,success,96.108.23.141,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,4,3,success,96.108.23.141,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,5,1,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,5,2,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,5,3,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,6,1,success,96.110.5.142,28,22,23,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,6,2,success,96.110.5.142,14,22,23,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,6,3,success,96.110.5.142,23,22,23,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,7,1,success,96.110.45.65,16,15,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,7,2,success,96.110.45.73,14,15,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,7,3,success,96.110.45.69,17,15,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,8,1,success,96.110.33.146,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,8,2,success,96.110.33.154,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,8,3,success,96.110.33.150,15,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,9,1,success,66.208.233.242,14,17,14,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,9,2,success,66.208.233.242,23,17,14,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,2bb9e119-9402-4970-8725-11511cadde24,9,3,success,66.208.233.242,13,17,14,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,1,1,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,1,2,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,1,3,success,10.1.10.1,3,4,4,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,2,1,success,96.120.37.81,12,14,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,2,2,success,96.120.37.81,12,14,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,2,3,success,96.120.37.81,17,14,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,3,1,success,96.110.138.53,11,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,3,2,success,96.110.138.53,12,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,3,3,success,96.110.138.53,11,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,4,1,success,96.108.23.141,13,12,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,4,2,success,96.108.23.141,11,12,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,4,3,success,96.108.23.141,11,12,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,5,1,success,68.86.165.113,15,14,15,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,5,2,success,68.86.165.113,15,14,15,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,5,3,success,68.86.165.113,13,14,15,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,6,1,success,96.110.5.142,22,23,22,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,6,2,success,96.110.5.142,28,23,22,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,6,3,success,96.110.5.142,18,23,22,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,7,1,success,96.110.45.69,17,16,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,7,2,success,96.110.45.69,17,16,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,7,3,success,96.110.45.77,14,16,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,8,1,success,96.110.33.154,15,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,8,2,success,96.110.33.158,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,34.0544,-118.244,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,8,3,success,96.110.33.154,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,9,1,success,66.208.233.242,18,17,18,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,9,2,success,66.208.233.242,15,17,18,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,6f631127-517b-44db-b0f4-3286391d3abc,9,3,success,66.208.233.242,19,17,18,Houston,United States,US,USA,Washington,Texas,TX,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,1,1,success,10.1.10.1,4,5,5,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,1,2,timeout,,,5,5,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,1,3,success,10.1.10.1,5,5,5,,,,,,,,,,,,,
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,2,1,success,96.120.37.81,11,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,2,2,success,96.120.37.81,17,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,2,3,success,96.120.37.81,12,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,3,1,success,96.110.138.53,10,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,3,2,success,96.110.138.53,12,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,3,3,success,96.110.138.53,11,11,11,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,4,1,success,96.108.23.141,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,4,2,success,96.108.23.141,11,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,4,3,success,96.108.23.141,14,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,66.208.233.242,8701d728-308c-4ca6-b4e6-0d99fb7d4717,5,1,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
